agent_ip,src_ip,dest_ip,src_port,dest_port,proto,bytes_to_server,bytes_to_client,pkts_to_server,pkts_to_client,rule_level,total_bytes,total_packets,avg_packet_size,byte_asymmetry,packet_asymmetry,proto_num,src_ip_num,dest_ip_num,port_diff,log_bytes,log_packets,label
10.21.232.55,10.21.232.55,151.101.65.91,40296,443,TCP,1332,0,18,0,3,1332,18,70.10526315789474,0.9992498124531132,0.9473684210526316,1,29,84,-39853,7.195187320178709,2.9444389791664403,0
10.21.232.55,10.21.232.55,151.101.65.91,40290,443,TCP,1406,0,19,0,3,1406,19,70.3,0.9992892679459844,0.95,1,29,84,-39847,7.249215057114389,2.995732273553991,0
10.21.232.55,10.21.232.55,151.101.65.91,40284,443,TCP,1406,0,19,0,3,1406,19,70.3,0.9992892679459844,0.95,1,29,84,-39841,7.249215057114389,2.995732273553991,0
10.21.232.55,10.21.232.55,151.101.65.91,40296,443,TCP,1406,0,19,0,3,1406,19,70.3,0.9992892679459844,0.95,1,29,84,-39853,7.249215057114389,2.995732273553991,0
10.21.232.55,10.21.232.55,151.101.65.91,40290,443,TCP,1480,0,20,0,3,1480,20,70.47619047619048,0.99932478055368,0.9523809523809524,1,29,84,-39847,7.300472814267799,3.044522437723423,0
10.21.232.55,10.21.232.55,151.101.65.91,40284,443,TCP,1480,0,20,0,3,1480,20,70.47619047619048,0.99932478055368,0.9523809523809524,1,29,84,-39841,7.300472814267799,3.044522437723423,0
10.21.232.55,10.21.232.55,151.101.65.91,40296,443,TCP,1480,0,20,0,3,1480,20,70.47619047619048,0.99932478055368,0.9523809523809524,1,29,84,-39853,7.300472814267799,3.044522437723423,0
10.21.232.55,10.21.232.55,151.101.65.91,40290,443,TCP,1554,0,21,0,3,1554,21,70.63636363636364,0.9993569131832798,0.9545454545454546,1,29,84,-39847,7.349230824613334,3.091042453358316,0
10.21.232.55,10.21.232.55,151.101.65.91,40284,443,TCP,1554,0,21,0,3,1554,21,70.63636363636364,0.9993569131832798,0.9545454545454546,1,29,84,-39841,7.349230824613334,3.091042453358316,0
10.21.232.55,10.21.232.55,151.101.65.91,40296,443,TCP,1554,0,21,0,3,1554,21,70.63636363636364,0.9993569131832798,0.9545454545454546,1,29,84,-39853,7.349230824613334,3.091042453358316,0
10.21.232.55,10.21.232.55,151.101.65.91,40290,443,TCP,1628,0,22,0,3,1628,22,70.78260869565217,0.9993861264579496,0.9565217391304348,1,29,84,-39847,7.395721608602045,3.1354942159291497,0
10.21.232.55,10.21.232.55,151.101.65.91,40284,443,TCP,1628,0,22,0,3,1628,22,70.78260869565217,0.9993861264579496,0.9565217391304348,1,29,84,-39841,7.395721608602045,3.1354942159291497,0
10.21.232.55,10.21.232.55,151.101.65.91,40296,443,TCP,1628,0,22,0,3,1628,22,70.78260869565217,0.9993861264579496,0.9565217391304348,1,29,84,-39853,7.395721608602045,3.1354942159291497,0
10.21.232.55,10.21.238.53,10.21.239.255,51937,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,42,70,-29715,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,48107,53,UDP,84,0,1,0,3,84,1,42.0,0.9882352941176472,0.5,2,29,73,-48054,4.442651256490317,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,48107,UDP,168,195,2,1,3,363,3,90.75,-0.0741758241758241,0.25,2,47,47,48054,5.8971538676367405,1.3862943611198906,0
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,888,0,12,0,3,888,12,68.3076923076923,0.998875140607424,0.9230769230769232,1,29,80,-44139,6.790097235513905,2.5649493574615367,0
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,962,0,13,0,3,962,13,68.71428571428571,0.9989615784008308,0.9285714285714286,1,29,80,-44139,6.870053411798126,2.639057329615259,0
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,1036,0,14,0,3,1036,14,69.06666666666666,0.9990356798457088,0.9333333333333332,1,29,80,-44139,6.944087208229528,2.70805020110221,0
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,1110,0,15,0,3,1110,15,69.375,0.9990999099909992,0.9375,1,29,80,-44139,7.01301578963963,2.772588722239781,0
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,1184,0,16,0,3,1184,16,69.6470588235294,0.99915611814346,0.9411764705882352,1,29,80,-44139,7.077498053569231,2.833213344056216,0
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,1258,0,17,0,3,1258,17,69.88888888888889,0.999205718824464,0.9444444444444444,1,29,80,-44139,7.138073034044347,2.8903717578961645,0
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,1332,0,18,0,3,1332,18,70.10526315789474,0.9992498124531132,0.9473684210526316,1,29,80,-44139,7.195187320178709,2.9444389791664403,0
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,1406,0,19,0,3,1406,19,70.3,0.9992892679459844,0.95,1,29,80,-44139,7.249215057114389,2.995732273553991,0
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,1480,0,20,0,3,1480,20,70.47619047619048,0.99932478055368,0.9523809523809524,1,29,80,-44139,7.300472814267799,3.044522437723423,0
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,1554,0,21,0,3,1554,21,70.63636363636364,0.9993569131832798,0.9545454545454546,1,29,80,-44139,7.349230824613334,3.091042453358316,0
10.21.232.55,10.21.232.55,151.101.193.91,44582,443,TCP,1628,0,22,0,3,1628,22,70.78260869565217,0.9993861264579496,0.9565217391304348,1,29,80,-44139,7.395721608602045,3.1354942159291497,0
10.21.232.55,10.24.0.193,10.21.232.55,53,36127,UDP,104,201,1,1,3,305,2,101.66666666666669,-0.3169934640522875,0.0,2,47,47,36074,5.723585101952381,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,35498,53,UDP,97,0,1,0,3,97,1,48.5,0.9897959183673468,0.5,2,29,73,-35445,4.584967478670572,0.6931471805599453,0
10.21.232.55,10.21.236.69,10.21.239.255,54145,59870,UDP,174,0,1,0,3,174,1,87.0,0.9942857142857144,0.5,2,41,70,5725,5.1647859739235145,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,47558,53,UDP,104,0,1,0,3,104,1,52.0,0.9904761904761904,0.5,2,29,73,-47505,4.653960350157523,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,47558,UDP,104,201,1,1,3,305,2,101.66666666666669,-0.3169934640522875,0.0,2,47,47,47505,5.723585101952381,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,55580,53,UDP,104,0,1,0,3,104,1,52.0,0.9904761904761904,0.5,2,29,73,-55527,4.653960350157523,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.21.239.255,138,138,UDP,228,0,1,0,3,228,1,114.0,0.9956331877729258,0.5,2,29,70,0,5.43372200355424,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,41847,53,UDP,132,0,1,0,3,132,1,66.0,0.9924812030075189,0.5,2,29,73,-41794,4.890349128221754,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,41847,UDP,132,196,1,1,3,328,2,109.33333333333331,-0.1945288753799392,0.0,2,47,47,41794,5.796057750765372,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.21.232.148,59404,631,TCP,760,297,5,4,3,1057,9,105.7,0.4376181474480151,0.1,1,29,32,-58773,6.964135612418245,2.302585092994046,0
10.21.232.55,10.21.232.148,10.21.232.55,631,59404,TCP,1354,25441,14,12,3,26795,26,992.4074074074074,-0.8989028213166145,0.074074074074074,1,15,47,58773,10.19600790162816,3.295836866004329,0
10.21.232.55,10.21.232.55,10.21.228.2,48788,631,TCP,760,297,5,4,3,1057,9,105.7,0.4376181474480151,0.1,1,29,24,-48157,6.964135612418245,2.302585092994046,0
10.21.232.55,10.21.232.55,10.21.233.7,59336,631,TCP,760,297,5,4,3,1057,9,105.7,0.4376181474480151,0.1,1,29,55,-58705,6.964135612418245,2.302585092994046,0
10.21.232.55,10.21.233.7,10.21.232.55,631,59336,TCP,1090,8861,10,9,3,9951,19,497.55,-0.7808480707395499,0.05,1,36,47,58705,9.20552881497896,2.995732273553991,0
10.21.232.55,10.21.232.55,10.21.234.211,32902,631,TCP,1206,383,8,5,3,1589,13,113.5,0.5176100628930818,0.2142857142857142,1,29,58,-32271,7.371489295214277,2.639057329615259,0
10.21.232.55,10.21.232.55,10.21.229.87,53640,631,TCP,760,297,5,4,3,1057,9,105.7,0.4376181474480151,0.1,1,29,26,-53009,6.964135612418245,2.302585092994046,0
10.21.232.55,10.21.229.87,10.21.232.55,631,53640,TCP,1354,44397,14,14,3,45751,28,1577.6206896551723,-0.9407894736842104,0.0,1,12,47,53009,10.730990785595152,3.367295829986474,0
10.21.232.55,10.21.232.55,10.21.229.18,36300,631,TCP,760,297,5,4,3,1057,9,105.7,0.4376181474480151,0.1,1,29,25,-35669,6.964135612418245,2.302585092994046,0
10.21.232.55,10.21.232.55,10.21.234.204,53520,631,TCP,74,0,1,0,3,74,1,37.0,0.9866666666666668,0.5,1,29,57,-52889,4.31748811353631,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.21.233.36,44750,631,TCP,760,297,5,4,3,1057,9,105.7,0.4376181474480151,0.1,1,29,52,-44119,6.964135612418245,2.302585092994046,0
10.21.232.55,10.21.232.55,10.21.235.200,36128,631,TCP,750,367,5,5,3,1117,10,101.54545454545456,0.3425760286225403,0.0,1,29,62,-35497,7.0192966537150445,2.3978952727983707,0
10.21.232.55,10.21.232.55,10.21.234.129,35882,631,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1,29,56,-35251,6.958448393297656,2.302585092994046,0
10.21.232.55,10.21.232.55,10.21.227.83,51360,631,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1,29,20,-50729,6.958448393297656,2.302585092994046,0
10.21.232.55,10.21.232.55,10.21.232.238,36316,631,TCP,750,367,5,5,3,1117,10,101.54545454545456,0.3425760286225403,0.0,1,29,40,-35685,7.0192966537150445,2.3978952727983707,0
10.21.232.55,10.21.232.55,10.21.234.32,58094,631,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1,29,59,-57463,6.958448393297656,2.302585092994046,0
10.21.232.55,10.21.232.55,10.21.236.102,48682,631,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1,29,66,-48051,6.958448393297656,2.302585092994046,0
10.21.232.55,10.21.232.55,10.21.236.77,45418,631,TCP,750,301,5,4,3,1051,9,105.1,0.4268060836501901,0.1,1,29,68,-44787,6.958448393297656,2.302585092994046,0
10.21.232.55,10.21.232.55,10.21.236.119,40620,631,TCP,754,301,5,4,3,1055,9,105.5,0.4289772727272727,0.1,1,29,67,-39989,6.962243464266207,2.302585092994046,0
10.21.232.55,10.21.232.55,10.21.232.50,52038,631,TCP,762,167,5,2,3,929,7,116.125,0.6397849462365591,0.375,1,29,45,-51407,6.835184586147301,2.079441541679836,0
10.21.232.55,10.21.232.50,10.21.232.55,631,52038,TCP,828,1966,6,4,3,2794,10,254.0,-0.4071556350626118,0.1818181818181818,1,27,47,51407,7.9355873855892,2.3978952727983707,0
10.21.232.55,10.21.232.55,10.21.234.204,34530,443,TCP,74,0,1,0,3,74,1,37.0,0.9866666666666668,0.5,1,29,57,-34087,4.31748811353631,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.21.234.204,53496,631,TCP,684,270,4,4,3,954,8,106.0,0.4335078534031413,0.0,1,29,57,-52865,6.86171134048073,2.19722457733622,0
10.21.232.55,10.21.232.55,10.21.234.204,53506,631,TCP,684,270,4,4,3,954,8,106.0,0.4335078534031413,0.0,1,29,57,-52875,6.86171134048073,2.19722457733622,0
10.21.232.55,10.21.232.55,10.21.234.204,53520,631,TCP,661,270,4,4,3,931,8,103.44444444444444,0.4195278969957081,0.0,1,29,57,-52889,6.837332814685591,2.19722457733622,0
10.21.232.55,10.21.232.55,10.21.234.204,52002,631,TCP,684,270,4,4,3,954,8,106.0,0.4335078534031413,0.0,1,29,57,-51371,6.86171134048073,2.19722457733622,0
10.21.232.55,10.21.232.55,10.21.234.204,52024,631,TCP,661,270,4,4,3,931,8,103.44444444444444,0.4195278969957081,0.0,1,29,57,-51393,6.837332814685591,2.19722457733622,0
10.21.232.55,10.21.232.55,10.21.234.204,52018,631,TCP,684,270,4,4,3,954,8,106.0,0.4335078534031413,0.0,1,29,57,-51387,6.86171134048073,2.19722457733622,0
10.21.232.55,10.21.236.69,10.21.239.255,57397,59870,UDP,228,0,1,0,3,228,1,114.0,0.9956331877729258,0.5,2,41,70,2473,5.43372200355424,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,56774,53,UDP,97,0,1,0,3,97,1,48.5,0.9897959183673468,0.5,2,29,73,-56721,4.584967478670572,0.6931471805599453,0
10.21.232.55,10.21.226.109,10.21.239.255,50598,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,2,70,-28376,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.236.69,10.21.239.255,65500,59870,UDP,240,0,1,0,3,240,1,120.0,0.995850622406639,0.5,2,41,70,-5630,5.484796933490655,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,38555,53,UDP,104,0,1,0,3,104,1,52.0,0.9904761904761904,0.5,2,29,73,-38502,4.653960350157523,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,42458,UDP,104,201,1,1,3,305,2,101.66666666666669,-0.3169934640522875,0.0,2,47,47,42405,5.723585101952381,1.0986122886681096,0
10.21.232.55,10.21.236.69,10.21.239.255,55568,59870,UDP,263,0,1,0,3,263,1,131.5,0.9962121212121212,0.5,2,41,70,4302,5.575949103146316,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.21.239.255,138,138,UDP,284,0,1,0,3,284,1,142.0,0.9964912280701754,0.5,2,29,70,0,5.652489180268651,0.6931471805599453,0
10.21.232.55,10.21.236.69,10.21.239.255,57389,59870,UDP,184,0,1,0,3,184,1,92.0,0.9945945945945946,0.5,2,41,70,2481,5.220355825078325,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,42638,53,UDP,104,0,1,0,3,104,1,52.0,0.9904761904761904,0.5,2,29,73,-42585,4.653960350157523,0.6931471805599453,0
10.21.232.55,10.21.232.55,151.101.193.91,40486,443,TCP,888,0,12,0,3,888,12,68.3076923076923,0.998875140607424,0.9230769230769232,1,29,80,-40043,6.790097235513905,2.5649493574615367,0
10.21.232.55,10.21.232.55,151.101.193.91,40486,443,TCP,962,0,13,0,3,962,13,68.71428571428571,0.9989615784008308,0.9285714285714286,1,29,80,-40043,6.870053411798126,2.639057329615259,0
10.21.232.55,10.21.232.55,151.101.193.91,40486,443,TCP,1036,0,14,0,3,1036,14,69.06666666666666,0.9990356798457088,0.9333333333333332,1,29,80,-40043,6.944087208229528,2.70805020110221,0
10.21.232.55,10.21.232.55,151.101.193.91,40486,443,TCP,1110,0,15,0,3,1110,15,69.375,0.9990999099909992,0.9375,1,29,80,-40043,7.01301578963963,2.772588722239781,0
10.21.232.55,10.21.232.55,151.101.193.91,40486,443,TCP,1184,0,16,0,3,1184,16,69.6470588235294,0.99915611814346,0.9411764705882352,1,29,80,-40043,7.077498053569231,2.833213344056216,0
10.21.232.55,10.21.232.55,151.101.193.91,40486,443,TCP,1258,0,17,0,3,1258,17,69.88888888888889,0.999205718824464,0.9444444444444444,1,29,80,-40043,7.138073034044347,2.8903717578961645,0
10.21.232.55,10.21.232.55,151.101.193.91,40486,443,TCP,1332,0,18,0,3,1332,18,70.10526315789474,0.9992498124531132,0.9473684210526316,1,29,80,-40043,7.195187320178709,2.9444389791664403,0
10.21.232.55,10.21.232.55,151.101.193.91,40486,443,TCP,1406,0,19,0,3,1406,19,70.3,0.9992892679459844,0.95,1,29,80,-40043,7.249215057114389,2.995732273553991,0
10.21.232.55,10.21.232.55,151.101.193.91,40486,443,TCP,1480,0,20,0,3,1480,20,70.47619047619048,0.99932478055368,0.9523809523809524,1,29,80,-40043,7.300472814267799,3.044522437723423,0
10.21.232.55,10.21.232.55,151.101.193.91,40486,443,TCP,1554,0,21,0,3,1554,21,70.63636363636364,0.9993569131832798,0.9545454545454546,1,29,80,-40043,7.349230824613334,3.091042453358316,0
10.21.232.55,10.21.232.55,151.101.193.91,40486,443,TCP,1628,0,22,0,3,1628,22,70.78260869565217,0.9993861264579496,0.9565217391304348,1,29,80,-40043,7.395721608602045,3.1354942159291497,0
10.21.232.55,10.21.236.69,10.21.239.255,50066,59870,UDP,256,0,1,0,3,256,1,128.0,0.9961089494163424,0.5,2,41,70,9804,5.54907608489522,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,59006,53,UDP,97,0,1,0,3,97,1,48.5,0.9897959183673468,0.5,2,29,73,-58953,4.584967478670572,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,44607,53,UDP,97,0,1,0,3,97,1,48.5,0.9897959183673468,0.5,2,29,73,-44554,4.584967478670572,0.6931471805599453,0
10.21.232.55,10.21.226.109,10.21.239.255,64088,22222,UDP,70,0,1,0,3,70,1,35.0,0.9859154929577464,0.5,2,2,70,-41866,4.262679877041316,0.6931471805599453,0
10.21.232.55,10.21.236.69,10.21.239.255,61767,59870,UDP,208,0,1,0,3,208,1,104.0,0.9952153110047848,0.5,2,41,70,-1897,5.342334251964811,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,59627,53,UDP,97,0,1,0,3,97,1,48.5,0.9897959183673468,0.5,2,29,73,-59574,4.584967478670572,0.6931471805599453,0
10.21.232.55,10.21.236.69,10.21.239.255,53195,59870,UDP,232,0,1,0,3,232,1,116.0,0.9957081545064378,0.5,2,41,70,6675,5.4510384535657,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,34997,53,UDP,97,0,1,0,3,97,1,48.5,0.9897959183673468,0.5,2,29,73,-34944,4.584967478670572,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,56743,53,UDP,104,0,1,0,3,104,1,52.0,0.9904761904761904,0.5,2,29,73,-56690,4.653960350157523,0.6931471805599453,0
10.21.232.55,10.21.236.69,10.21.239.255,59153,59870,UDP,253,0,1,0,3,253,1,126.5,0.9960629921259844,0.5,2,41,70,717,5.537334267018537,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.21.239.255,137,137,UDP,92,0,1,0,3,92,1,46.0,0.989247311827957,0.5,2,29,70,0,4.532599493153256,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,39246,53,UDP,104,0,1,0,3,104,1,52.0,0.9904761904761904,0.5,2,29,73,-39193,4.653960350157523,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,59391,UDP,104,201,1,1,3,305,2,101.66666666666669,-0.3169934640522875,0.0,2,47,47,59338,5.723585101952381,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.21.239.255,137,137,UDP,92,0,1,0,3,92,1,46.0,0.989247311827957,0.5,2,29,70,0,4.532599493153256,0.6931471805599453,0
10.21.232.55,10.21.236.69,10.21.239.255,64728,59870,UDP,194,0,1,0,3,194,1,97.0,0.9948717948717948,0.5,2,41,70,-4858,5.272999558563747,0.6931471805599453,0
10.21.232.55,10.21.232.55,151.101.193.91,46970,443,TCP,888,0,12,0,3,888,12,68.3076923076923,0.998875140607424,0.9230769230769232,1,29,80,-46527,6.790097235513905,2.5649493574615367,0
10.21.232.55,10.21.232.55,151.101.193.91,46970,443,TCP,962,0,13,0,3,962,13,68.71428571428571,0.9989615784008308,0.9285714285714286,1,29,80,-46527,6.870053411798126,2.639057329615259,0
10.21.232.55,10.21.232.55,151.101.193.91,46970,443,TCP,1036,0,14,0,3,1036,14,69.06666666666666,0.9990356798457088,0.9333333333333332,1,29,80,-46527,6.944087208229528,2.70805020110221,0
10.21.232.55,10.21.232.55,151.101.193.91,46970,443,TCP,1110,0,15,0,3,1110,15,69.375,0.9990999099909992,0.9375,1,29,80,-46527,7.01301578963963,2.772588722239781,0
10.21.232.55,10.21.232.55,151.101.193.91,46970,443,TCP,1184,0,16,0,3,1184,16,69.6470588235294,0.99915611814346,0.9411764705882352,1,29,80,-46527,7.077498053569231,2.833213344056216,0
10.21.232.55,10.21.232.55,151.101.193.91,46970,443,TCP,1258,0,17,0,3,1258,17,69.88888888888889,0.999205718824464,0.9444444444444444,1,29,80,-46527,7.138073034044347,2.8903717578961645,0
10.21.232.55,10.21.232.55,151.101.193.91,46970,443,TCP,1332,0,18,0,3,1332,18,70.10526315789474,0.9992498124531132,0.9473684210526316,1,29,80,-46527,7.195187320178709,2.9444389791664403,0
10.21.232.55,10.21.232.55,151.101.193.91,46970,443,TCP,1406,0,19,0,3,1406,19,70.3,0.9992892679459844,0.95,1,29,80,-46527,7.249215057114389,2.995732273553991,0
10.21.232.55,10.21.232.55,151.101.193.91,46970,443,TCP,1480,0,20,0,3,1480,20,70.47619047619048,0.99932478055368,0.9523809523809524,1,29,80,-46527,7.300472814267799,3.044522437723423,0
10.21.232.55,10.21.232.55,151.101.193.91,46970,443,TCP,1554,0,21,0,3,1554,21,70.63636363636364,0.9993569131832798,0.9545454545454546,1,29,80,-46527,7.349230824613334,3.091042453358316,0
10.21.232.55,10.21.232.55,151.101.193.91,46970,443,TCP,1628,0,22,0,3,1628,22,70.78260869565217,0.9993861264579496,0.9565217391304348,1,29,80,-46527,7.395721608602045,3.1354942159291497,0
10.21.232.55,10.21.232.55,10.24.0.193,55540,53,UDP,104,0,1,0,3,104,1,52.0,0.9904761904761904,0.5,2,29,73,-55487,4.653960350157523,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,47126,53,UDP,84,0,1,0,3,84,1,42.0,0.9882352941176472,0.5,2,29,73,-47073,4.442651256490317,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,40359,UDP,146,105,2,1,3,251,3,62.75,0.1626984126984127,0.25,2,47,47,40306,5.529429087511423,1.3862943611198906,0
10.21.232.55,10.21.232.55,10.21.227.83,47766,631,TCP,898,301,7,4,3,1199,11,99.91666666666669,0.4975,0.25,1,29,20,-47135,7.090076835776092,2.4849066497880004,0
10.21.232.55,10.21.236.69,10.21.239.255,64578,59870,UDP,226,0,1,0,3,226,1,113.0,0.9955947136563876,0.5,2,41,70,-4708,5.424950017481403,0.6931471805599453,0
10.21.232.55,10.21.226.161,10.21.229.89,62193,137,UDP,92,0,1,0,3,92,1,46.0,0.989247311827957,0.5,2,3,27,-62056,4.532599493153256,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.21.226.161,137,62193,UDP,92,271,1,1,3,363,2,121.0,-0.4917582417582417,0.0,2,29,10,62056,5.8971538676367405,1.0986122886681096,0
10.21.232.55,10.21.232.55,10.24.0.193,34899,53,UDP,95,0,1,0,3,95,1,47.5,0.9895833333333334,0.5,2,29,73,-34846,4.564348191467836,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,34899,UDP,190,111,2,1,3,301,3,75.25,0.2615894039735099,0.25,2,47,47,34846,5.71042701737487,1.3862943611198906,0
10.21.232.55,10.21.226.161,10.21.239.255,59635,3289,UDP,60,0,1,0,3,60,1,30.0,0.9836065573770492,0.5,2,3,70,-56346,4.110873864173311,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.227.135,53,54740,UDP,168,0,1,0,3,168,1,84.0,0.9940828402366864,0.5,2,47,15,54687,5.1298987149230735,0.6931471805599453,0
10.21.232.55,10.21.232.55,10.24.0.193,42545,53,UDP,104,0,1,0,3,104,1,52.0,0.9904761904761904,0.5,2,29,73,-42492,4.653960350157523,0.6931471805599453,0
10.21.232.55,10.24.0.193,10.21.232.55,53,42545,UDP,104,201,1,1,3,305,2,101.66666666666669,-0.3169934640522875,0.0,2,47,47,42492,5.723585101952381,1.0986122886681096,0
10.21.232.55,10.21.236.69,10.21.239.255,57236,59870,UDP,199,0,1,0,3,199,1,99.5,0.995,0.5,2,41,70,2634,5.298317366548036,0.6931471805599453,0
10.21.232.55,10.21.232.55,151.101.193.91,45378,443,TCP,888,0,12,0,3,888,12,68.3076923076923,0.998875140607424,0.9230769230769232,1,29,80,-44935,6.790097235513905,2.5649493574615367,0
10.21.232.55,10.21.232.55,151.101.193.91,45378,443,TCP,962,0,13,0,3,962,13,68.71428571428571,0.9989615784008308,0.9285714285714286,1,29,80,-44935,6.870053411798126,2.639057329615259,0
10.21.232.55,10.21.232.55,151.101.193.91,45378,443,TCP,1036,0,14,0,3,1036,14,69.06666666666666,0.9990356798457088,0.9333333333333332,1,29,80,-44935,6.944087208229528,2.70805020110221,0
10.21.232.55,10.21.232.55,151.101.193.91,45378,443,TCP,1110,0,15,0,3,1110,15,69.375,0.9990999099909992,0.9375,1,29,80,-44935,7.01301578963963,2.772588722239781,0
10.21.232.55,10.21.232.55,151.101.193.91,45378,443,TCP,1184,0,16,0,3,1184,16,69.6470588235294,0.99915611814346,0.9411764705882352,1,29,80,-44935,7.077498053569231,2.833213344056216,0
10.21.232.55,10.21.232.55,151.101.193.91,45378,443,TCP,1258,0,17,0,3,1258,17,69.88888888888889,0.999205718824464,0.9444444444444444,1,29,80,-44935,7.138073034044347,2.8903717578961645,0
